,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0981,0.0086,0.0073,0.0026,0.0,0.0075
Queens,0.0153,0.0423,0.0075,0.0027,0.0,0.0051
Bronx,0.0136,0.0079,0.0424,0.0024,0.0,0.0042
Brooklyn,0.0122,0.0071,0.006,0.0507,0.0,0.0032
Staten Island,0.0002,0.0001,0.0001,0.0,0.0027,0.0004
