,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.2071,0.0143,0.0088,0.0162,0.0,0.0157
Queens,0.0053,0.0308,0.0047,0.0086,0.0,0.0037
Bronx,0.0042,0.0061,0.0303,0.0069,0.0,0.003
Brooklyn,0.0083,0.0121,0.0074,0.0556,0.0,0.0035
Staten Island,0.0001,0.0002,0.0001,0.0002,0.003,0.0005
