,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0793,0.007,0.0059,0.0021,0.0,0.006
Queens,0.0127,0.0351,0.0062,0.0023,0.0,0.0042
Bronx,0.0111,0.0064,0.0344,0.002,0.0,0.0034
Brooklyn,0.0099,0.0058,0.0049,0.0412,0.0,0.0026
Staten Island,0.0002,0.0001,0.0001,0.0,0.0022,0.0003
