,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1609,0.0111,0.0068,0.0126,0.0,0.0122
Queens,0.0041,0.024,0.0037,0.0067,0.0,0.0029
Bronx,0.0031,0.0045,0.0225,0.0051,0.0,0.0022
Brooklyn,0.0065,0.0094,0.0058,0.0436,0.0,0.0027
Staten Island,0.0001,0.0001,0.0001,0.0002,0.0022,0.0003
