,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1219,0.0107,0.0091,0.0033,0.0,0.0093
Queens,0.0179,0.0495,0.0088,0.0032,0.0,0.006
Bronx,0.0147,0.0085,0.0456,0.0026,0.0,0.0046
Brooklyn,0.0143,0.0083,0.007,0.0592,0.0,0.0037
Staten Island,0.0003,0.0002,0.0001,0.0,0.003,0.0005
