,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1966,0.0136,0.0084,0.0153,0.0,0.0149
Queens,0.0045,0.0262,0.004,0.0073,0.0,0.0032
Bronx,0.0037,0.0054,0.0269,0.0061,0.0,0.0027
Brooklyn,0.0074,0.0107,0.0066,0.0493,0.0,0.0031
Staten Island,0.0001,0.0001,0.0001,0.0002,0.0023,0.0003
