,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.7884,0.0546,0.0336,0.0616,0.0,0.0599
Queens,0.0116,0.0675,0.0103,0.0189,0.0,0.0082
Bronx,0.009,0.013,0.0645,0.0146,0.0,0.0064
Brooklyn,0.0217,0.0314,0.0193,0.1449,0.0,0.0091
Staten Island,0.0004,0.0006,0.0004,0.0007,0.0099,0.0015
