,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1852,0.0128,0.0079,0.0145,0.0,0.0141
Queens,0.0045,0.0261,0.004,0.0073,0.0,0.0031
Bronx,0.0039,0.0056,0.0279,0.0063,0.0,0.0028
Brooklyn,0.0073,0.0106,0.0065,0.0487,0.0,0.003
Staten Island,0.0001,0.0001,0.0001,0.0002,0.0024,0.0004
