,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.7923,0.0548,0.0337,0.0619,0.0,0.0602
Queens,0.0116,0.0676,0.0103,0.0189,0.0,0.0082
Bronx,0.0091,0.0132,0.0658,0.0149,0.0,0.0066
Brooklyn,0.0218,0.0315,0.0193,0.1452,0.0,0.0091
Staten Island,0.0004,0.0006,0.0004,0.0007,0.0107,0.0016
