,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1879,0.013,0.008,0.0147,0.0,0.0143
Queens,0.0055,0.0321,0.0049,0.009,0.0,0.0039
Bronx,0.0051,0.0074,0.0367,0.0083,0.0,0.0037
Brooklyn,0.0083,0.0119,0.0073,0.055,0.0,0.0034
Staten Island,0.0001,0.0002,0.0001,0.0002,0.0033,0.0005
