,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.4861,0.0428,0.0364,0.0131,0.0,0.0369
Queens,0.0467,0.1294,0.0231,0.0083,0.0,0.0156
Bronx,0.037,0.0215,0.1149,0.0066,0.0,0.0115
Brooklyn,0.0469,0.0272,0.0231,0.1944,0.0,0.0122
Staten Island,0.001,0.0006,0.0005,0.0002,0.0113,0.0017
