,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1199,0.0106,0.009,0.0032,0.0,0.0091
Queens,0.0177,0.0492,0.0088,0.0032,0.0,0.0059
Bronx,0.0152,0.0088,0.047,0.0027,0.0,0.0047
Brooklyn,0.0141,0.0082,0.007,0.0585,0.0,0.0037
Staten Island,0.0003,0.0002,0.0001,0.0001,0.0031,0.0005
