,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0445,0.0031,0.0019,0.0035,0.0,0.0034
Queens,0.0013,0.0078,0.0012,0.0022,0.0,0.0009
Bronx,0.0017,0.0025,0.0123,0.0028,0.0,0.0012
Brooklyn,0.0022,0.0032,0.002,0.0148,0.0,0.0009
Staten Island,0.0,0.0,0.0,0.0,0.0006,0.0001
