,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1029,0.0091,0.0077,0.0028,0.0,0.0078
Queens,0.0161,0.0445,0.0079,0.0029,0.0,0.0054
Bronx,0.0145,0.0084,0.0449,0.0026,0.0,0.0045
Brooklyn,0.013,0.0075,0.0064,0.0539,0.0,0.0034
Staten Island,0.0003,0.0001,0.0001,0.0,0.0028,0.0004
