,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0412,0.0036,0.0031,0.0011,0.0,0.0031
Queens,0.0068,0.0189,0.0034,0.0012,0.0,0.0023
Bronx,0.008,0.0046,0.0248,0.0014,0.0,0.0025
Brooklyn,0.0056,0.0033,0.0028,0.0234,0.0,0.0015
Staten Island,0.0001,0.0001,0.0,0.0,0.0011,0.0002
