,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1963,0.0136,0.0084,0.0153,0.0,0.0149
Queens,0.0048,0.0282,0.0043,0.0079,0.0,0.0034
Bronx,0.004,0.0058,0.0288,0.0065,0.0,0.0029
Brooklyn,0.0075,0.0108,0.0066,0.0498,0.0,0.0031
Staten Island,0.0001,0.0001,0.0001,0.0001,0.0022,0.0003
