,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1535,0.0106,0.0065,0.012,0.0,0.0117
Queens,0.0039,0.0228,0.0035,0.0064,0.0,0.0028
Bronx,0.003,0.0044,0.0219,0.005,0.0,0.0022
Brooklyn,0.0062,0.0089,0.0055,0.0412,0.0,0.0026
Staten Island,0.0001,0.0001,0.0001,0.0001,0.0022,0.0003
