,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1349,0.0093,0.0057,0.0105,0.0,0.0102
Queens,0.0036,0.0207,0.0032,0.0058,0.0,0.0025
Bronx,0.0029,0.0041,0.0206,0.0047,0.0,0.0021
Brooklyn,0.0056,0.0081,0.005,0.0372,0.0,0.0023
Staten Island,0.0001,0.0001,0.0001,0.0001,0.0018,0.0003
