,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0748,0.0066,0.0056,0.002,0.0,0.0057
Queens,0.0123,0.0342,0.0061,0.0022,0.0,0.0041
Bronx,0.0112,0.0065,0.0347,0.002,0.0,0.0035
Brooklyn,0.0097,0.0056,0.0048,0.0401,0.0,0.0025
Staten Island,0.0002,0.0001,0.0001,0.0,0.002,0.0003
