,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.03,0.0026,0.0022,0.0008,0.0,0.0023
Queens,0.0043,0.0118,0.0021,0.0008,0.0,0.0014
Bronx,0.0062,0.0036,0.0191,0.0011,0.0,0.0019
Brooklyn,0.004,0.0023,0.002,0.0166,0.0,0.001
Staten Island,0.0001,0.0,0.0,0.0,0.0008,0.0001
