,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1199,0.0106,0.009,0.0032,0.0,0.0091
Queens,0.0171,0.0474,0.0084,0.003,0.0,0.0057
Bronx,0.0144,0.0084,0.0447,0.0026,0.0,0.0045
Brooklyn,0.0138,0.008,0.0068,0.0574,0.0,0.0036
Staten Island,0.0002,0.0001,0.0001,0.0,0.0026,0.0004
