,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1189,0.0105,0.0089,0.0032,0.0,0.009
Queens,0.017,0.047,0.0084,0.003,0.0,0.0057
Bronx,0.0143,0.0083,0.0445,0.0025,0.0,0.0044
Brooklyn,0.0138,0.008,0.0068,0.0572,0.0,0.0036
Staten Island,0.0003,0.0002,0.0001,0.0,0.003,0.0005
