,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.2201,0.0152,0.0094,0.0172,0.0,0.0167
Queens,0.0055,0.0321,0.0049,0.009,0.0,0.0039
Bronx,0.0044,0.0064,0.0317,0.0072,0.0,0.0032
Brooklyn,0.0088,0.0128,0.0079,0.0589,0.0,0.0037
Staten Island,0.0001,0.0002,0.0001,0.0002,0.003,0.0005
