,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.8011,0.0555,0.0341,0.0626,0.0,0.0608
Queens,0.0116,0.0677,0.0103,0.0189,0.0,0.0082
Bronx,0.0091,0.0131,0.0653,0.0148,0.0,0.0065
Brooklyn,0.0222,0.032,0.0197,0.1478,0.0,0.0092
Staten Island,0.0004,0.0006,0.0004,0.0007,0.0101,0.0015
