,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.7963,0.0551,0.0339,0.0622,0.0,0.0605
Queens,0.012,0.0698,0.0106,0.0195,0.0,0.0084
Bronx,0.0092,0.0133,0.0664,0.0151,0.0,0.0066
Brooklyn,0.0222,0.032,0.0197,0.1478,0.0,0.0092
Staten Island,0.0004,0.0006,0.0004,0.0007,0.01,0.0015
