,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0632,0.0044,0.0027,0.0049,0.0,0.0048
Queens,0.002,0.0115,0.0017,0.0032,0.0,0.0014
Bronx,0.0021,0.0031,0.0153,0.0035,0.0,0.0015
Brooklyn,0.0031,0.0045,0.0028,0.0208,0.0,0.0013
Staten Island,0.0,0.0,0.0,0.0001,0.0008,0.0001
