,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.3015,0.0266,0.0226,0.0081,0.0,0.0229
Queens,0.0358,0.0992,0.0177,0.0064,0.0,0.012
Bronx,0.0308,0.0179,0.0957,0.0055,0.0,0.0096
Brooklyn,0.0329,0.0191,0.0162,0.1366,0.0,0.0085
Staten Island,0.0007,0.0004,0.0004,0.0001,0.0081,0.0012
