,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1264,0.0111,0.0095,0.0034,0.0,0.0096
Queens,0.0182,0.0505,0.009,0.0032,0.0,0.0061
Bronx,0.015,0.0087,0.0467,0.0027,0.0,0.0047
Brooklyn,0.0147,0.0085,0.0072,0.0609,0.0,0.0038
Staten Island,0.0002,0.0001,0.0001,0.0,0.0028,0.0004
