,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.7985,0.0553,0.034,0.0623,0.0,0.0606
Queens,0.0116,0.0676,0.0103,0.0189,0.0,0.0082
Bronx,0.0091,0.0132,0.0658,0.0149,0.0,0.0066
Brooklyn,0.022,0.0317,0.0195,0.1464,0.0,0.0091
Staten Island,0.0004,0.0006,0.0004,0.0007,0.0105,0.0016
