,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1202,0.0106,0.009,0.0032,0.0,0.0091
Queens,0.0174,0.0482,0.0086,0.0031,0.0,0.0058
Bronx,0.0147,0.0086,0.0457,0.0026,0.0,0.0046
Brooklyn,0.0138,0.008,0.0068,0.0574,0.0,0.0036
Staten Island,0.0003,0.0001,0.0001,0.0,0.0028,0.0004
