,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.749,0.0518,0.0319,0.0585,0.0,0.0569
Queens,0.0109,0.0635,0.0097,0.0178,0.0,0.0077
Bronx,0.0086,0.0125,0.0621,0.0141,0.0,0.0062
Brooklyn,0.0205,0.0297,0.0182,0.1369,0.0,0.0086
Staten Island,0.0004,0.0006,0.0004,0.0007,0.0098,0.0015
