,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.4879,0.043,0.0365,0.0132,0.0,0.0371
Queens,0.0472,0.1306,0.0233,0.0084,0.0,0.0158
Bronx,0.0367,0.0213,0.1139,0.0065,0.0,0.0114
Brooklyn,0.045,0.0261,0.0222,0.1865,0.0,0.0117
Staten Island,0.0009,0.0006,0.0005,0.0002,0.0104,0.0016
