,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.2012,0.0139,0.0086,0.0157,0.0,0.0153
Queens,0.0049,0.0287,0.0044,0.008,0.0,0.0035
Bronx,0.0041,0.006,0.0298,0.0068,0.0,0.003
Brooklyn,0.008,0.0116,0.0071,0.0535,0.0,0.0033
Staten Island,0.0001,0.0001,0.0001,0.0002,0.0024,0.0004
