,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0441,0.0031,0.0019,0.0034,0.0,0.0033
Queens,0.0013,0.0075,0.0011,0.0021,0.0,0.0009
Bronx,0.0017,0.0025,0.0124,0.0028,0.0,0.0012
Brooklyn,0.0021,0.0031,0.0019,0.0142,0.0,0.0009
Staten Island,0.0,0.0,0.0,0.0,0.0006,0.0001
