,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.3599,0.0317,0.0269,0.0097,0.0,0.0273
Queens,0.0399,0.1104,0.0197,0.0071,0.0,0.0133
Bronx,0.0333,0.0194,0.1034,0.0059,0.0,0.0103
Brooklyn,0.0383,0.0222,0.0189,0.1589,0.0,0.0099
Staten Island,0.0008,0.0005,0.0004,0.0001,0.009,0.0014
