,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1109,0.0077,0.0047,0.0087,0.0,0.0084
Queens,0.003,0.0178,0.0027,0.005,0.0,0.0021
Bronx,0.0028,0.004,0.0199,0.0045,0.0,0.002
Brooklyn,0.0048,0.007,0.0043,0.0321,0.0,0.002
Staten Island,0.0001,0.0001,0.0001,0.0001,0.0015,0.0002
