,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0672,0.0059,0.005,0.0018,0.0,0.0051
Queens,0.0111,0.0307,0.0055,0.002,0.0,0.0037
Bronx,0.0108,0.0063,0.0335,0.0019,0.0,0.0033
Brooklyn,0.0087,0.005,0.0043,0.036,0.0,0.0022
Staten Island,0.0002,0.0001,0.0001,0.0,0.0019,0.0003
