,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0341,0.003,0.0025,0.0009,0.0,0.0026
Queens,0.0052,0.0145,0.0026,0.0009,0.0,0.0017
Bronx,0.007,0.0041,0.0217,0.0012,0.0,0.0022
Brooklyn,0.0046,0.0027,0.0023,0.0192,0.0,0.0012
Staten Island,0.0001,0.0,0.0,0.0,0.0008,0.0001
