,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1808,0.0125,0.0077,0.0141,0.0,0.0137
Queens,0.0041,0.0237,0.0036,0.0066,0.0,0.0029
Bronx,0.0032,0.0047,0.0234,0.0053,0.0,0.0023
Brooklyn,0.0066,0.0095,0.0058,0.0438,0.0,0.0027
Staten Island,0.0001,0.0001,0.0001,0.0001,0.002,0.0003
