,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.5056,0.0445,0.0378,0.0136,0.0,0.0384
Queens,0.0489,0.1353,0.0241,0.0087,0.0,0.0163
Bronx,0.0381,0.0221,0.1183,0.0068,0.0,0.0118
Brooklyn,0.0485,0.0282,0.0239,0.201,0.0,0.0126
Staten Island,0.0011,0.0006,0.0005,0.0002,0.0117,0.0018
