,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.3641,0.0321,0.0272,0.0098,0.0,0.0277
Queens,0.0404,0.1118,0.0199,0.0072,0.0,0.0135
Bronx,0.0331,0.0193,0.1029,0.0059,0.0,0.0103
Brooklyn,0.0388,0.0225,0.0191,0.1609,0.0,0.0101
Staten Island,0.0008,0.0005,0.0004,0.0001,0.0091,0.0014
