,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1937,0.0134,0.0082,0.0151,0.0,0.0147
Queens,0.0051,0.0299,0.0045,0.0083,0.0,0.0036
Bronx,0.004,0.0057,0.0285,0.0065,0.0,0.0029
Brooklyn,0.008,0.0115,0.0071,0.0531,0.0,0.0033
Staten Island,0.0001,0.0002,0.0001,0.0002,0.0028,0.0004
