,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0993,0.0087,0.0074,0.0027,0.0,0.0075
Queens,0.0151,0.0418,0.0075,0.0027,0.0,0.0051
Bronx,0.013,0.0076,0.0404,0.0023,0.0,0.004
Brooklyn,0.0122,0.0071,0.006,0.0506,0.0,0.0032
Staten Island,0.0002,0.0001,0.0001,0.0,0.0025,0.0004
