,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0681,0.0047,0.0029,0.0053,0.0,0.0052
Queens,0.0021,0.0125,0.0019,0.0035,0.0,0.0015
Bronx,0.0025,0.0037,0.0182,0.0041,0.0,0.0018
Brooklyn,0.0035,0.0051,0.0031,0.0235,0.0,0.0015
Staten Island,0.0,0.0001,0.0,0.0001,0.0012,0.0002
