,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.4973,0.0438,0.0372,0.0134,0.0,0.0378
Queens,0.0485,0.1343,0.0239,0.0086,0.0,0.0162
Bronx,0.0377,0.0219,0.1169,0.0067,0.0,0.0117
Brooklyn,0.0482,0.028,0.0238,0.1999,0.0,0.0125
Staten Island,0.001,0.0006,0.0005,0.0002,0.0111,0.0017
