,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1561,0.0108,0.0066,0.0122,0.0,0.0119
Queens,0.004,0.0232,0.0035,0.0065,0.0,0.0028
Bronx,0.003,0.0044,0.0219,0.005,0.0,0.0022
Brooklyn,0.0063,0.009,0.0056,0.0417,0.0,0.0026
Staten Island,0.0001,0.0001,0.0001,0.0001,0.0021,0.0003
