,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.4861,0.0428,0.0364,0.0131,0.0,0.0369
Queens,0.0493,0.1366,0.0243,0.0088,0.0,0.0165
Bronx,0.0383,0.0223,0.119,0.0068,0.0,0.0119
Brooklyn,0.048,0.0279,0.0237,0.1991,0.0,0.0124
Staten Island,0.001,0.0006,0.0005,0.0002,0.0113,0.0017
