,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1961,0.0136,0.0083,0.0153,0.0,0.0149
Queens,0.0047,0.0276,0.0042,0.0077,0.0,0.0033
Bronx,0.0039,0.0056,0.0281,0.0064,0.0,0.0028
Brooklyn,0.0073,0.0105,0.0065,0.0486,0.0,0.003
Staten Island,0.0001,0.0001,0.0001,0.0001,0.0022,0.0003
