,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1723,0.0119,0.0073,0.0135,0.0,0.0131
Queens,0.0044,0.0256,0.0039,0.0072,0.0,0.0031
Bronx,0.0032,0.0046,0.0231,0.0052,0.0,0.0023
Brooklyn,0.0069,0.01,0.0061,0.0461,0.0,0.0029
Staten Island,0.0001,0.0001,0.0001,0.0002,0.0023,0.0003
