,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.2091,0.0145,0.0089,0.0163,0.0,0.0159
Queens,0.0053,0.0306,0.0047,0.0086,0.0,0.0037
Bronx,0.0042,0.0061,0.0302,0.0069,0.0,0.003
Brooklyn,0.0085,0.0123,0.0076,0.0567,0.0,0.0035
Staten Island,0.0001,0.0002,0.0001,0.0002,0.0029,0.0004
