,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0662,0.0058,0.005,0.0018,0.0,0.005
Queens,0.0106,0.0294,0.0052,0.0019,0.0,0.0035
Bronx,0.0092,0.0053,0.0286,0.0016,0.0,0.0029
Brooklyn,0.0088,0.0051,0.0043,0.0364,0.0,0.0023
Staten Island,0.0001,0.0001,0.0001,0.0,0.0015,0.0002
