,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.5055,0.0445,0.0378,0.0136,0.0,0.0384
Queens,0.0491,0.1361,0.0242,0.0087,0.0,0.0164
Bronx,0.038,0.0221,0.1179,0.0068,0.0,0.0118
Brooklyn,0.0487,0.0283,0.024,0.2019,0.0,0.0126
Staten Island,0.0011,0.0006,0.0005,0.0002,0.0117,0.0018
