,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.4832,0.0426,0.0361,0.013,0.0,0.0367
Queens,0.0461,0.1277,0.0227,0.0082,0.0,0.0154
Bronx,0.0344,0.02,0.1068,0.0061,0.0,0.0107
Brooklyn,0.0446,0.0259,0.022,0.1851,0.0,0.0116
Staten Island,0.001,0.0006,0.0005,0.0002,0.011,0.0017
