,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1514,0.0105,0.0064,0.0118,0.0,0.0115
Queens,0.0038,0.0224,0.0034,0.0063,0.0,0.0027
Bronx,0.003,0.0043,0.0214,0.0048,0.0,0.0021
Brooklyn,0.006,0.0087,0.0054,0.0403,0.0,0.0025
Staten Island,0.0001,0.0001,0.0001,0.0001,0.0021,0.0003
