,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.388,0.0342,0.029,0.0105,0.0,0.0295
Queens,0.0365,0.1011,0.018,0.0065,0.0,0.0122
Bronx,0.027,0.0157,0.0839,0.0048,0.0,0.0084
Brooklyn,0.0331,0.0192,0.0163,0.1373,0.0,0.0086
Staten Island,0.0007,0.0004,0.0004,0.0001,0.008,0.0012
