,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1176,0.0104,0.0088,0.0032,0.0,0.0089
Queens,0.0173,0.048,0.0086,0.0031,0.0,0.0058
Bronx,0.0147,0.0085,0.0455,0.0026,0.0,0.0045
Brooklyn,0.0138,0.008,0.0068,0.0574,0.0,0.0036
Staten Island,0.0002,0.0001,0.0001,0.0,0.0027,0.0004
