,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0646,0.0057,0.0048,0.0017,0.0,0.0049
Queens,0.0107,0.0296,0.0053,0.0019,0.0,0.0036
Bronx,0.01,0.0058,0.0311,0.0018,0.0,0.0031
Brooklyn,0.0084,0.0049,0.0041,0.0348,0.0,0.0022
Staten Island,0.0002,0.0001,0.0001,0.0,0.0017,0.0003
