,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1004,0.0088,0.0075,0.0027,0.0,0.0076
Queens,0.0156,0.0431,0.0077,0.0028,0.0,0.0052
Bronx,0.0138,0.008,0.043,0.0025,0.0,0.0043
Brooklyn,0.0125,0.0073,0.0062,0.052,0.0,0.0033
Staten Island,0.0002,0.0001,0.0001,0.0,0.0027,0.0004
