,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.2139,0.0148,0.0091,0.0167,0.0,0.0162
Queens,0.0054,0.0313,0.0048,0.0088,0.0,0.0038
Bronx,0.0044,0.0063,0.0314,0.0071,0.0,0.0031
Brooklyn,0.0086,0.0124,0.0076,0.0572,0.0,0.0036
Staten Island,0.0001,0.0002,0.0001,0.0002,0.003,0.0005
