,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0456,0.0032,0.0019,0.0036,0.0,0.0035
Queens,0.0014,0.008,0.0012,0.0022,0.0,0.001
Bronx,0.0017,0.0025,0.0125,0.0028,0.0,0.0013
Brooklyn,0.0024,0.0034,0.0021,0.0157,0.0,0.001
Staten Island,0.0,0.0,0.0,0.0,0.0006,0.0001
