,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1556,0.0108,0.0066,0.0121,0.0,0.0118
Queens,0.0039,0.023,0.0035,0.0064,0.0,0.0028
Bronx,0.003,0.0043,0.0216,0.0049,0.0,0.0022
Brooklyn,0.0061,0.0088,0.0054,0.0404,0.0,0.0025
Staten Island,0.0001,0.0001,0.0001,0.0001,0.0021,0.0003
