,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.029,0.0026,0.0022,0.0008,0.0,0.0022
Queens,0.0041,0.0114,0.002,0.0007,0.0,0.0014
Bronx,0.0059,0.0034,0.0183,0.0011,0.0,0.0018
Brooklyn,0.0039,0.0023,0.0019,0.0162,0.0,0.001
Staten Island,0.0001,0.0,0.0,0.0,0.0007,0.0001
