,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.7608,0.0527,0.0324,0.0594,0.0,0.0578
Queens,0.0113,0.0661,0.0101,0.0185,0.0,0.008
Bronx,0.009,0.0131,0.065,0.0147,0.0,0.0065
Brooklyn,0.0213,0.0307,0.0189,0.1418,0.0,0.0089
Staten Island,0.0004,0.0006,0.0004,0.0007,0.0101,0.0015
