,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0575,0.004,0.0024,0.0045,0.0,0.0044
Queens,0.0022,0.0127,0.0019,0.0035,0.0,0.0015
Bronx,0.0021,0.003,0.015,0.0034,0.0,0.0015
Brooklyn,0.0032,0.0046,0.0028,0.0212,0.0,0.0013
Staten Island,0.0,0.0,0.0,0.0,0.0005,0.0001
